,title,lyrics
103,"
                  Friggin in the Riggin (Sea Porn:Lyric Warning) |                     ","Sample can be heard here:http://www.saltydick.com/lyrics/04-friggin-in-the-riggin-(aka-good-ship-venus).htmFriggin’ in the riggin’ (3 times)There’s fuck-all else to do.The captain of the lugger
Was known as a filthy bugger,
Declared unfit to shovel shit
From one pile to another.The first mate’s name was Morgan,
By God, he was a gorgon.
Ten times a day he’d stop to play
Upon the captain’s organ.The second mate was Hooper,
By God, he was a trooper.
He jerked and jerked until he worked
Himself into a stupor.The bosun’s name was Andy,
By God, he had a dandy.
We crushed his cock upon a rock
For cumming in the brandy.The ship’s dog’s name was Rover,
We turned the poor thing over,
And ground and ground that faithful hound
From Tenerife to Dover.While sailing on the ocean,
We often had the notion,
In cold and heat, to beat the meat
With a peculiar motion.Becalmed in the Sargasso,
To make the doldrums pass-o,
We launched a spree of buggery
Upon each other’s ass-o.And when we reached our station
Through skillful navigation,
Our ship was sunk in a wave of spunk
From too much masturbation."
104,"
                  Chinatown Bumboat (Sea Porn: Mildly Dirty) |                     ","Sample can be heard here:http://www.saltydick.com/lyrics/03-the-chinatown-bumboat.htmI was strolling down Sand Street one fine summer night
And I spied a fair damsel as she hove in sight.
I ran up my number, to which she replied,
“I’m a Chinatown bumboat going out with the tide,
“I’m a Chinatown bumboat going out with the tide.”I passed her a hawser and took her in tow,
We crossed down the way like a couple should go.
We turned in an alley not too clean or neat,
And we dropped out mudhooks at the end of the street. (2 times)She then led me up to a third-story floor,
And in her fine stateroom I soon laid her o’er.
She cleaned up her courses and her red flag downhaul,
Laid her lily-white hand on me reeftackle-fall. (2 times)I gazed in her sternsheets, saw plenty of room,
And into her hullpipe I shoved my jibboom.
With her fenders o’erhanging like a bent scupper’s lip,
Pretty Polly’s a pirate who scuttled my ship. (2 times)She rolled and she pitched like a ship in a storm,
And cried out, “Oh, sailor, you’re doing me harm!
You’re in the wrong port!” she cried out in alarm.
Well, the wrong port be damned, any port in a storm. (2 times)She burnt down me rigging clean down to the hull,
And back to the sickbay me punt I did scull.
With me foregaps all bent and me mainmast unstrung,
The doctor said, “Sailor, yer jibboom is sprung.” (2 times)Now I’m lying in sickbay, me stern to the wall,
The Chinatown bumboat the cause of it all.
It’s ashes to ashes and dust unto dust,
Tell me, where is the woman a sailor can trust? (2 times)"
105,"
                  (Banks of the) Sacramento : Sea Porn Version (lyric warning) |                     ","Sample can be heard here:http://www.saltydick.com/lyrics/01-banks-of-the-sacramento.htmAs I was walking down the strand,
Hoo dah, hoo dah.
I spied two bitches hand in hand.
Oh, hoo dah day.Chorus:Blow, boys, blow, for Californi-o.
There’s plenty of grass to wipe your ass
On the banks of the Sacramento.I chose the one with the curly locks;
Hoo dah, etc..
She’s the bugger that gave me the pox.
Oh, etc..So off to the doctor I did go
Prick and balls I had to show.In come the doctor with a bloody big lance
Said, “Now, young sailor, I’ll make ye dance.”In come the nurse with a mustard poultice
She jammed it on, but I took no notice.Now I’m well and free from pain
If I meet that whore I’ll fuck her again."
106,"
                  Christopher Columbo (Sea Porn: Lyric Warning) |                     ","Hear sample here: http://www.saltydick.com/lyrics/15-christopher-columbo.htmIn fourteen hundred ninety-two a sailor from Italy,
He walked the dirty streets of Spain and shat in every alley.
At that time reigned a fair young queen of Spain, named Isabella,
Who cast an amoroshus glance at Chris, the smart young fella.
He knew the world was round-o.
His balls did touch the ground-o.
That syphilitic, hypocritic, son-of-a-bitch Columbo.Columbo went to the Queen of Spain and made a proposition,
But what she wanted most to do was fuck in the prone position.
The Queen of Spain then said to him she’d give him ships and cargo,
He said, “I’ll kiss your royal ass if I don’t bring back Chicago.”
He knew the world was round-o.
The queenly cunt he’d pound-o.
That fornicating, royal-mating son-of-a-bitch, Columbo.Three little ships set out to sea, each one a double-decker.
The queen she waved the royal flag, Columbo waved his pecker.
Columbo paced upon the deck, he knew it was his duty.
He took in whang into his hand and said, “Ain’t that a beauty!”
He knew the world was round-o.
That sailors could be browned-o.
That dirty lecher, asshole stretcher son-of-a-bitch, Columbo.Columbo had a second mate he loved just like a brother,
And every night below the decks they bung-holed one another.
The fourteen-year-old cabin boy, that dirty little nipper,
Shoved powdered glass right up his ass and circumcised the skipper.
He knew the world was round-o.
His pecker it was ground-o.
That bleeding fucker, weenie-sucker son-of-a-bitch, Columbo.For forty days and forty nights they sailed the broad Atlantic,
Until at last for a piece of ass the whole crew it grew frantic.
A mermaid came a-swimming by, the crew let out a holler,
And when they tossed her back to sea she’d made ten thousand dollars.
He knew the world was round-o.
That tail-o could be found-o.
That navigating, masturbating, son-of-a-bitch, Columbo.An Indian maid appeared on shore, Columbo soon pursued her.
The white of an egg rolled down her leg, the son-of-a-bitch, he screwed her.
And when he got back home to Spain to tell of his adventures,
Queen Isabella sucked him off, of course without her dentures.
He knew the world was round-o.
His dangling dong was crowned-o.
That syphilitic, hypocritic,
fornicating, royal-mating,
dirty lecher, asshole stretcher,
bleeding fucker, weenie-sucker,
navigating, masturbating,
son-of-a-bitch, Columbo."
107,"
                  The Nightwatch Song of the Charlotte Jane |                     ","‘Tis the first watch of the night, brothers,
And the strong wind rides the deep;
And the cold stars shining bright, brothers,
Their mystic courses keep.
Whilst our ship her path is cleaving,
The flashing waters through,
Here’s a health to the land we are leaving,
And the land we are going to!First sadly bow the head, brothers,
In silence o’er the wine,
To the memory of the dead, brothers,
The fathers of our line.
Though their tombs may not receive us,
Far o’er the ocean blue,
Their spirits ne’er shall us,
In the land we are going to.Whilst yet sad memories move us,
A second cup we’ll drain,
To the manly hearts that love us,
In our old homes o’er the main.
Fond arms that used to caress us,
Sweet smiles from eyes of blue,
Lips that no more may bless us,
In the land we are going to.But away with sorrow now, brothers,
Fill the wine-cup to the brim!
Here’s to all who’ll swear the vow, brothers,
Of this our midnight hymn:
That each man shall be a brother,
Who has joined our gallant crew:
That we’ll stand by one another,
In the worlds we are going to.Fill again, before we part, brothers,
Fill the deepest draught of all,
To the loved ones of our hearts, brothers,
Who reward and share out toil.
From husbands and from brothers,
All honour be their due,
The noble maids and mothers,
Of the land we are going to.The wine is at the end, brothers,
But e’re we close our eyes,
Let a silent prayer ascend, brothers,
Should our toil be all unblest, brothers,
Should ill winds of fortune blow,
May we find God’s haven of rest, brothers,
The land we are going to"
108,"
                  Arsehole Rules (Sea Porn) |                     ",
109,"
                  Cheer’ly Men (Sea Porn) Be Warned Dirty Lyrics |                     ","Oh Nancy Dawson hiyoCheerily MenSo says the bosun hiyoCheerliy MenShe’s got no drawers on hiyoCheerliy Men, Hauly Hiyo Cheerliy Men
 Oh Flora Fernana hiyoLoves her banana hiyoIt didn’t harm her hiyoOh suzie skinner hiyoShe’s no beginner hiyoPrefers it to dinner hiyoOh Betsy Baker hiyoShe fucked this Quaker I knowShe let him take her HiyoJennifer Bell hiyoShe drinks as well hiyoShe’ll never tell hiyoOh Kitty Karson hiyoShe fucked this Parson I knowShe’s got his bastard hiyo"
110,"
                  Cold Ocean Blue |                     ","Sailing on back to the coloniesOn a fine shapely vessel called MaeSo heave away boys and drink your dark rumWe’re on our way back home to New   Zealand againHeave away boys and chew your tobaccoWe’re on our way back home againNever more will I sail the oceanNever more for whiskey nor goldSo heave away boys, hoist the sails to the weatherWhen we reach those fine shores never more will I roamHeave away boys keep your spirits togetherWe’re bound for New Zealand and homeOh we’ve sailed the cold North AtlanticAnd down to the high coasts of SpainSo heave away boys have your whiskey for breakfastThe winds may be cold but the sun she still shinesHeave away boys, sing a fine rounded shantyThe liquor will help us surviveWell I stand at my window each morningAnd I watch for your ship to roll inSo heave away boys and I’ll send you my kissesOver the waves of the cold ocean blue
Heave away boys your lassie’s still waitingAnd sending her love out to you"
111,"
                  The Ebenezer |                     ",
112,"
                  The Oggie Man |                     ",
113,"
                  Stanley the Rat |                     ",
114,"
                  Sally Free and Easy |                     ",
115,"
                  Lean and Unwashed Tiffey |                     ","I’m a lean and unwashed tiffyI come up from Plymouth TownI can fix it in a jiffyIf you’ll hand that spanner downIf you’ll hand – that spanner down.Portland girls are raving beauties‘Specially in the summer timeThey make you curse these week-end dutiesMaking love to grease and grimeMaking love – to grease and grime.I kissed her standing, kissed her lying,And I called her “turtle-dove”If she’d had wings I’d have kissed her flyingThat’s the way I won my loveThat’s the way – I won my love.She left me for a wardroom chappieShe said “He’s the better man”He needs wine to keep her happy;All I drink is Black-and-TanAll I drink – is Black-and-Tan"
116,"
                  Lindy Lowe |                     ","Come smiling, Lindy Lowe,
The purtiest girl I know,On the finest boat that ever float,
On the Ohio!
The Mississippi, on the Ohio!Come smiling, Lindy Lowe,
To the bayous deep and slow,Come smiling, Lindy Lowe,
To the Gulf of Mexico,Come smiling, Lindy Lowe,
To the Louisiana shore,Come smiling, Lindy Lowe,
‘Cause the bell done ring to go,Come smiling, Lindy Lowe,
Before that whistle blow,Come smiling, Lindy Lowe,
Come git on board, or row! "
117,"
                  Blackbird Get Up |                     ",
118,"
                  Banks of the Sacremento |                     ","O, around Cape Horn we are bound to go
To me Hoo-dah, to me hoo-dah
Around Cape Horn through the sleet and snow
To me hoo-dah, hoo-dah, dayBlow boys blow,
For Califor-I-O
There’s planty of gold so I’ve been told
On the banks of the Sacramento.Oh around the Horn with a mainskys’l set,
Around Cape Horn an’ we’re all wringin’ wet.Oh, around Cape Horn in the month o’ May,
Oh, around Cape Horn is a very long way.Them Dago gals we do adore,
They all drink vino an’ ask for more.Them Spanish gals ain’t got no combs,
They comb their locks with tunny-fish bones.To the Sacramento we’re bound away,
To the Sacramento’s a hell o’ a way.We’re the buckos for to make ‘er go,
All the way to the Sacramento.We’re the bullies for to kick her through,
Roll down the hill with a hullabaloo.Starvation an’ ease in a Yankee ship,
We’re the bullies for to make ‘er rip.Santander Jim is a mate from hell,
With fists o’ iron an’ feet as well.Breast yer bars an’ bend yer backs,
Heave an’ make yer spare ribs crack.Round the Horn an’ up to the Line,
We’re the bullies for to make ‘er shineWe’ll crack it on, on a big skiyoot,
Ol’ Bully Jim is a bloody big brute.Oh, a bully ship wid a bully crew,
But the mate is a bastard through an’ through.Ninety days to ‘Frisco Bay,
Ninety days is damn good pay.Oh, them wuz the days of the good ol’ times,
Back in the days of the Forty-nine.Sing an’ heave an’ heave an’ sing,
Heave an’ make them handspikes spring.
An’ I wish to God I’d niver bin born,
To go a-ramblin’ round Cape Horn."
119,"
                  John Cherokee |                     ","John Cherokee was an Indian man,
Alabama, John Cherokee!
He run away every time he can.
Alabama, John Cherokee! Way, Hey, Yah!Alabama, John Cherokee! Way, Hey, Yah!
Alabama, John Cherokee!They put him a-board a Yankee ship,
Again he give the Boss a slip.They catch him again and chain him tight,
And starve him many a day and night.Nothing to drink and nothing to eat,
He just fall dead at the boss’s feet.So they bury him by the old gate post,
The very same day you can see his ghost."
120,"
                  Wings of a Goney |                     ",
121,"
                  Derby Ram |                     ","As I was going to Derby, ’twas on a market day
I met the finest ram, sirs, that ever was fed upon hay
That’s a lie, that’s a lie
That’s a lie, a lie, a lie!This ram and I got drunk, sir, as drunk as drunk could be,
And when we sobered up, sir, we were far away out on the sea.This wonderful old ram, sir, was playful as a kid;
He swallowed the captain’s spyglass along with the bo’sun’s fid.One morning on the poop, sir, before eight bells was rung,
He grabbed the captain’s sextant and took a shot at the sun.One night ’twas wet and rough, sir, and the wind was blowing keen
He borrowed my suit of oilskins and he took nmy trick at the wheelThe butcher who killed this ram, sir, was up to his knees in blood
And the boy who told the tale, sir, was carried away with the floodThe crew of the Vencedora* are handsome, strong and brave,
The smartest lot of sailors that ever sailed over the wave!"
122,"
                  Le Capitan de San Malo |                     ",
123,"
                  Soon May the Wellerman Come |                     ","There was a ship that put to sea,
And the name of the ship was the Billy of Tea
The winds blew up, her bow dipped down,
Oh blow, my bully boys, blow.Soon may the Wellerman come
And bring us sugar and tea and rum.
One day, when the tonguing is done,
I’ll take my leave and go.She had not been two weeks from shore
When down on her a right whale bore.
The captain called all hands and swore
He’d take that whale in tow.Before the boat had hit the water
The whale’s tail came up and caught her.
All hands to the side harpooned and fought her
When she dived down below.No line was cut, no whale was freed;
The Captain’s mind was not of greed,
But he belonged to the whaleman’s creed;
She took the ship in tow.For forty days, or even more,
The line went slack, then tight once more.
All boats were lost (there were only four)
But still the whale did go.As far as I’ve heard, the fight’s still on;
The line’s not cut and the whale’s not gone.
The Wellerman makes his regular call
To encourage the Captain, crew, and all."
124,"
                  Ten Thousand Miles Away |                     ","Sing ho! for a brave an’ a gallant ship,
An’ a fast an’ fav’rin’ breeze,
Wi’ a bully crew an’ a cap’n to
To carry me over the seas;
To carry me over the seas, me boys,
To me true love far away,
For I’m takin’ a trip on a Government ship
Ten thousand miles away.cho: Then blow, ye winds and blow!
An’ a-rovin’ I will go.
I’ll stay no more on England’s shore
To hear sweet music play*
For I’m on the move to me own true love
Ten thousand miles away.My true love wuz beautiful,
An’ my true love wuz gay,
But she’s taken a trip on a Government ship
Bound out to Botany Bay,
Bound out to Botany Bay, m’boys,
An’ though she’s far away,
I’ll never forget me own true love,
Ten thousand miles away!Oh, it wuz a summer’s mornin’,
When last I saw my Meg
She’d a Government band around each hand
An’ another one round her leg
Oh, another one round her leg, m’boys
As the big ship left the bay,
“Adieu,” she sez, “remember me,
Ten thousand miles away!” **I wish I wuz a bosun bold
Or a sailor widout fear***
I’d man a boat and away I’d float
An’ straight for me true love steer;
An’ straight for me true love steer, m’boys
Where the whales an’ dolphins play,
Where the whales an’ sharks are havin’ their larks
Ten thousand miles away.Oh, the sun may shine through the London fog
Or the river run quite clear,
Or the ocean brine turn into wine
Or I forget my beer
Or I forget my beer, m’boys
Or the landlord’s quarter-pay
But I’ll never forget me own true love
Ten thousand miles away."
125,"
                  Talcahuano Girls (Whaler version of Spanish Ladies) |                     ",
126,"
                  Roll the Woodpile Down |                     ","Way down south where the cocks do crow
‘Way down in Florida
The gals all dance to the old banjo
And we’ll roll the woodpile down!Rollin’! Rollin’! Rollin’ the whole world ’round
That brown girl o’ mine’s down the Georgia Line
And we’ll roll the woodpile down!When I was a young man in me prime
I’d take them yaller gals two at a time.We’ll roll him high and we’ll roll him low
We’ll heave him up and away we’ll go.Oh rouse and bust ‘er is the cry
A black man’s wage is never high.O Curly goes on the old ran-tan
O Curly’s just a down-east man.O one more heave and that will do
We’re the bullies for to kick ‘er through."
127,"
                  Serafina (Sea Porn) – Be Warned Dirty Lyrics |                     ","In Callao there lives a gal whose name is Serafina
Serafina! Serafina!
She sleeps all day and fucks all night in the Callao Marina
Serafina! Oh, Serafina!She’s the queen, of all the whores that live in the ol’ Casino,
She used to screw for a monkey nut but now she’ll fuck for a vino.At robbin’ silly sailors, boys, no gal was ever keener
She’ll make you pay right through the nose, that lovely Serafina!She’ll guzzle pisco, beer and gin, on rum her mum did wean ‘er
She smokes just like a chimney stack on a P.S.N.C steamer.Serafina’s got no drawers, I been ashore an’ seen ‘er
She’s got no time to put them on, that hard-fucked Serafina.She’ll claw and kick and bite and scratch when in the old arenaShe’ll rob you blind if she gets the chance that dirty she hyenaWhen I was young an’ in me prime, I first met Serafina
In Callao we saw the sights an’ then went up to Lima.But the finest sight I ever saw was little Serafina,
But the very next day as we sailed away, I wisht I’d never been there.I used to love a little girl whose name was Serafina
But she’s gone off with a Dago man who plays a concertina."
128,"
                  Good Ship Venus (Sea Porn) – Be Warned Dirty Lyrics  |                     ",
129,"
                  Roll the Old Chariot Along |                     ",
130,"
                  Round the Corner Sally |                     ","Around the corner we will goRound the Corner SallyRound the corner we must goRound the Corner Sally
 If I had a little girl in towI’d tow her off to CallaoFor the finest place in Callao"
131,"
                  Pull Down Below |                     ","Oh, I went to church and I went to chapel
 Pull down below
I went to church and I went to chapel
 Pull down belowOh, Hielan’ laddie, Pull down below
Hielan’ laddie, bonnie laddie, pull down belowOn the road I found a saddle
I found a saddle and an empty pokeI found a saddle and an empty poke
But where the hell was the bleedin’ mokeThe moke is gone and I’ll go to
I’ll sail away to BackalooOh, hoist ‘er up and away we’ll go
Hoist ‘er up from down belowOh, give ‘er sheet and let ‘er go
We’re outward bound to Backalow"
132,"
                  Southern Ocean (Mollymawk) |                     ",
133,"
                  Grimsby Town |                     ","Methinks I see a host of craft spreading their sails o’leeAs down the Humber they do glide all bound for the northern seaMethinks I see on each small craft a gallant crew so braveGoing out to earn their daily bread upon the restless wave And it’s three score and ten, boys and men were lost from Grimsby townFrom Yarmouth down to Scarborough many hundreds more were drowned Our herring craft our trawlers our fishing smacks as well They long did fight that bitter night and battle with the swellMethinks I see them yet again as they leave the land behindCasting their nets into the sea the fish in shoals to findMethinks I see them yet again and all onboard’s alrightWith the sails close reefed and the decks cleared up and the side lights burning brightMethinks I’ve heard the Captain say me lads we’ll shorten sailWith the sky to all appearances looks like an approaching galeMethinks I see them yet again midnight hour is pastThe little craft abattling there against the icy blastThat October’s night brought such a sight was never seen beforeThere was masts and spars and broken yardscome floating to the shoreThere was many a heart of sorrow there was many a heart so braveThere was many a hearty fisher lad did meet a watery grave"
134,"
                  Fathom the Bowl |                     ",Come all you bold fellows that have to this place comeAnd we’ll sing to the praise of good brandy and rumLet us lift up our glasses good cheer is our goal Bring me the punch ladle I’ll fathom the bowl I’ll fathom the bowl I’ll fathom the bowl Bring me the punch ladle I’ll fathom the bowlFrom France we do get brandy from Jamaica comes rumSweet oranges and lemons from Portugal comeBut stout beer and cider are England’s controlMy wife she do come in while I’m taking my easeShe scolds me and nags but I’ll do as I pleaseShe may scold me and nag me ’till she’s black as the coalMy father he do lie at the depth of the seaWith no stone at his head but what matter to heThere’s a clear crystal fountain near England doth flow
135,"
                  Leave Her Johnny, Leave Her |                     ",Oh I thought I heard the old man sayLeave her Johnny leave herIt’s a long hard pull to the next pay dayand it’s time for us to leave her Leave her Johnny leave her O-h leave her Johnny leave her It’s a long hard pull to the next pay day and it’s time for us to leave herThe skipper was bad but the mate was worseHe’d blow you down with a spike and a curse
136,"
                  Auckland to the Bluff |                     ","I left the city when just a lad
Times were hard and no work to be had
So I went to sea on the Florabelle
Little did I know ’twas a ship from hellThe ship was old and leaking at the seams
A dirty old tub somewhat broad in the beam
Its sails were torn some planks were rotten
It lay at the wharf a-gently rockingI’ve sailed from Auckland to the Bluff
 A thousand miles and that’s enough
 A thousand miles on the heaving sea
 Glory Halleju that’s enough for meWe set sail on the evening tide
It was early on a Saturday night
All went well till the Tiri light
Then by God I got a frightThe ship was hit by a big beam sea
Christ I thought it was all up with me
She rolled and she lolloped like a big tin drum
Hell I thought me time had come[Chorus]Shorten sails the skipper cried
Shorten sails or you buggers will all die
Get aloft get aloft get up the mast
Get aloft get aloft and get up there fastNever in my life had I been so scared
Never in my life had I wished I was dead
But I climbed the mast and shortened sail
Then I climbed down again and was sick o’er the rail"
137,"
                  Fiddlers Green |                     ","As I walked by the dockside one evening so rareTo view the still water and take the salt airI heard an old fisherman singing this songOh take me away boys my time is not long
 Wrap me up in my oilskins and jumper No more on the docks I’ll be seen Just tell me old shipmates I’m taking a trip mates And I’ll see you someday in Fiddler’s GreenOh Fiddler’s Green is a place I’ve heard tellWhere the fishermen go if they don’t go to hellWhere the weather is fair and the dolphins do playAnd the cold coast of Greenland is far far awayWhere the sky’s always clear and there’s never a galeWhere the fish jump on board with a swish of their tailWhere you lie at your leisure there’s no work to doAnd the skipper’s below making tea for the crewWhen you get back in dock and the long trip is throughThere’s pubs and there’s clubs and there’s lasses there tooWhere the girls are all pretty and the beer is all freeAnd there’s bottles of rum growing from every treeNo I don’t want a harp nor a halo not meJust give me a breeze on a good rolling seaAnd I’ll play me old squeeze-box as we sail alongWith the wind in the rigging to sing me this song"
138,"
                  Spanish Ladies |                     ",Farewell and adieu to you Spanish ladiesFarewell and adieu to you ladies of SpainFor we have received orders to sail to old EnglandBut we hope in a short time to see you again  We’ll rant and we’ll roar like true British sailors We’ll rant and we’ll roar across the salt seas Until we strike soundings in the Channel of old England From Ushant to Scilly is thirty five leaguesThen we hove our ship to with the wind at sou’ west my boysThen we hove our ship to for to strike soundings clearThen we filled the main topsail and bore right away my boysAnd straight up the Channel of old England did steerSo the first land we made it is called the DeadmanNext Ram Head off Plymouth Start Portland and the WightWe sailed by Beachy by Fairly and DungenessAnd then bore away for the South Foreland lightNow the signal it was made for the grand fleet to anchorAll on the Downs that night for to meetThen stand by your stoppers see clear your shank paintersHaul all your clew garnets stick out tacks and sheetsNow let every man take off his full bumperLet every man take off his full bowlFor we will be jolly and drown melancholyWith a health to each jovial and true-hearted soul
139,"
                  Farewell Shanty (Padstow Farewell) |                     ",It’s time to go nowHaul away your anchorHaul away your anchor It’s our sailing timeGet some sail upon herHaul away your halyardsHaul away your halyards It’s our sailing timeGet her on her course nowHaul away your foresheetsHaul away your foresheets It’s our sailing timeWaves are surging underHaul away down ChannelHaul away down Channel
140,"
                  Chicken on a Raft |                     ","Skipper in the wardroom drinkin’ gin,Hi yo, chicken on a raft!I don’t mind knockin’, but I ain’t goin’ in!Hi yo, chicken on a raft!The jimmy’s laughin’ like a drain,Hi yo, chicken on a raft!He’s lookin’ at me comic cuts again!Hi yo, chicken on a raft! Chicken on a raft on a Monday morning,Oh, what a terrible sight to see,Dabtoes forward and the dustmen aft,Sittin there pickin on a chicken on a raft!Hi yo, chicken on a raftHi yo, chicken on a raftHi yo, chicken on a raftHi yo, chicken on a raftGave me the middle and the forenoon too,Now I’m pullin’ on a whalin’ crew.Seagulls wheelin’ overhead,I oughter be home in me featherbed! I had a little girl in Donny-B,And did she make a fool of me.Her heart was like a passing shower,Run hot to cold in a quarter of an hour!We kissed goodbye on a midnight bus,She didn’t cry and she didn’t fuss,Am I that one she loves the best,Or am I just a cuckoo in another man’s nest?An amazon girl lived in Dumfries,Only had her kids in two’s and three’s,She’s got a sister in Maryhill,Says she won’t but I think she will!"
141,"
                  Barrett’s Privateers |                     ",Oh the year was seventeen seventy eightHow I wish I were in Sherbrooke nowA letter of marque came from the KingTo the scummiest vessel I’ve ever seenGod damn them all I was toldWe’d cruise the seas for American goldWe’d fire no guns shed no tearsI’m a broken man on a Halifax pierThe last of Barrett’s privateersOh old Sid Barrett he cried the townHow I wish I were in Sherbrooke nowFor twenty brave men all fishermen whoWould make for him the Antelope’s crewThe Antelope sloop was a sickening sightHow I wish I were in Sherbrooke nowShe’d a list to port and her sails in ragsAnd a cook in the scuppers with staggers and jagsOn the King’s birthday we put to seaHow I wish I were in Sherbrooke nowWe were ninety-one days to Montego BayPumping like madmen all the wayOn the ninety-sixth day we sailed againHow I wish I were in Sherbrooke nowWhen a bloody great Yankee hoved in sightWith our cracked four pounders we made to fightThe Yankee lay low down with goldHow I wish I were in Sherbrooke nowShe was broad and fat and loose in staysBut to catch her took the Antelope two whole daysThen at length we stood two cables awayHow I wish I were in Sherbrooke nowOur cracked four pounders made an awful dinBut with one fat ball the Yank stove us inThe Antelope shook and rolled on her sideHow I wish I were in Sherbrooke nowBarrett was smashed like a bowl of eggsAnd the maintruck carried off both me legsSo here I lay in my twenty-third yearHow I wish I were in Sherbrooke nowIt’s been six years since we sailed awayAnd I just made Halifax yesterday
142,"
                  Sailors Alphabet |                     ",A stand for anchor we carry on our bowB stand for bowspit to bowl her alongC for our capstan which we heave aroundAnd D for our duty to which we are bound Merrily cheerily merrily are weNo mortal on earth like a sailor at seaHeave away haul away aye-do-a-downGive a sailor his grog and there’s nothing go wrongE stand for ensign which we do flyF stand for fo’cstle belong to the manG stand for galley the cook it belongAnd H for our halliard so long and so strong.I stand for Ireland where which we are boundJ stand for jolly boats so safe and so soundK for the kelsey the keel it ships onAnd L for our lanyards so long and so strongM stand for mainmast so long and so strongN stand for north points which never point wrongO stand for oars to the boats they belongAnd P for our pumps we all jog on.Q stand for quadrant which we take the sunR stand for rudder our keel it ships onS stand for stern poles to build our ship onAnd T for our topsails to pull her alongU stand for Union which we do do flyV stand for Venus which we now pass byW for wheel in which we take timeBut the other three letters they won’t come in rhyme
143,"
                  Lowlands |                     ",
144,"
                  Leaving of Liverpool |                     ",Fare thee well the Prince’s landing stageRiver Mersey fare thee wellFor I’m bound for CaliforniaIt’s a place that I know right well So fare thee well my own true loveAnd when I return united we will beIt’s not the leaving of Liverpool that grieves meBut me darling when I think of theeYes I’m bound for CaliforniaBy way of the stormy Cape HornBut you know to you I’ll write a letterMe love when I am homeward boundI have shipped on a Yankee clipper shipDavy Crockett is her nameAnd her captain’s name it is BurgessAnd they say that she’s a floating shameI have shipped with Captain Burgess once beforeAnd I think I know him right wellIf a man is a sailor then he’ll be alrightBut if not why he’s sure in hellOh the tug is waiting at the Pier HeadTo take us down the streamOur sails are loose and the anchor is stowedSo fare thee well againFare thee well to lower Frederick StreetAnson Terrace and old Parkee LaneFor I know that it’s going to be a long long timeBefore that I see you again
145,"
                  Blood Red Roses |                     ",Our boots and clothes are all in pawnGo down you blood red roses go downAnd it’s mighty draughty round Cape HornGo down you blood red roses go down Oh you pinks and posiesGo down you blood red roses go downYou’ve had your advance to sea you must goA-chasing whales through the frost and snowOh my old mother she wrote to meMy sailor John come home from seaBut it’s round Cape Horn you’ve got to goFor that is where them whale fish blowJust one more pull and that will doFor we’re the boys to see her through
146,"
                  Donkey Riding |                     ","Was you ever in Quebec
Stowing timber on the deck
Where you break your bloody neck
Riding on a donkeyWay-hey and away we go
Donkey riding donkey riding
Way-hey and away we go
Riding on a donkeyWas you ever in Vallipo
Where the girls put on their show
Wriggling their arse with a roll and go
Riding on a donkey[Chorus]Was you ever down Mobil Bay
Screwing cotton all the day
A dollar a day is the white man’s pay
Riding on a donkey[Chorus]Was you ever in Mirramashee
Where you tie up to a tree
And the skeeters do bite thee
Riding on a donkey[Chorus]Was you ever in Equiquay
Round and round the bloody bay
Loading nitrates all the day
Riding on a donkey[Chorus]Was you ever off Cape Horn
Where it’s always fine and warm
Where there’s a lion and a unicorn
Riding on a donkey[Chorus]Was you ever in Cardiff Bay
Where the folks all shout hooray
Here comes Johnny with his six months pay
Riding on a donkey"
147,"
                  Irish Rover |                     ",1.     On the Fourth of July Eighteen Hundred and SixWe set sail from the sweet cove of CorkWe were sailing away with a cargo of bricksFor the grand City Hall in New York’twas a wonderful craft she was rigged fore and aftAnd oh how the wild winds drove herShe stood several blasts she had twenty seven mastsAnd they called her the Irish Rover2.     We had one million bags of the best Sligo ragsWe had two million barrels of stoneWe had three million sides of blind horses hidesWe had four million barrels of bonesWe had five million hogs and six million dogsSeven million barrels of porterWe had eight million bails of old nanny goats’ tailsIn the hold of the Irish Rover3.     There was old Mickey Coote who played hard on his fluteWhen the ladies lined up for a setHe was tootling with skill for each sparkling quadrilleThough the dancers were fluther’d and betWith his smart witty talk he was cock of the walkAnd he rolled the dames under and overThey all knew at a glance when he took up his stanceThat he sailed in the Irish Rover4.     There was Barney McGee from the Banks of the DeeThere was Hogan from County TyroneThere was Johnny McGurk who was scared stiff of workAnd a man from Westmeath called MaloneThere was Slugger O’Toole who was drunk as a ruleAnd fighting Bill Treacy from DoverAnd your man Mick MacCann from the banks of the BannWas the skipper on the Irish Rover5.     We had sailed seven years when the measles broke outAnd the ship lost its way in the fogAnd that whale of a crew was reduced down to twoJust myself and the Captain’s old dogThen the ship struck a rock oh Lord what a shockThe bulkhead was turned right overTurned nine times around and the poor old dog was drownedAnd the last of the Irish Rover
148,"
                  Rolling Sea |                     ",Don’t you see the ships a comingDon’t you see them in full sailDon’t you see the ships a comingWith their prizes at the tailO my little rolling sailorO my little rolling heI love my little rolling sailorWhen he’s on the rolling seaSailors they get all the moneySoldiers they get none but brassHow I love my rolling sailorSoldiers they can kiss my arseHow can I be blind and marryWith my true love far from meAll those pretty little sailorsHave been pressed and taken to seaHow I wish the press were overAnd the wars were at an endThen every sailor laddieWould be happy with his friendWhen the wars are all overPeace and plenty come againEverybody’s sailor laddieWill come sailing on the main
