,title,lyrics
179,The River Lea,">It was one fine day in the month of May
          And I was out ward bound
          I had no tin  for to buy some gin
          So I walked the streets all round.
          My shirt was out at the elbows
          And I was sore in need
          So I shipped as a jolly sailor
          On board of the River Lea.>CHORUS
        I'll go to sea no more beat down the Bay of Fundy

      Forever more I'll stay on shore I'll go to sea no more.>No more I'll my first lookout
          No more I'll take my wheel
          No more at the cry up aloft I'll fly
          While Aye, Aye Sir I squeal.
          No more I'll reef those tops'ls
          No more I'll brace that spanker in
          On board of the River Lea...CHORUS>No more I'll put the lee fore brace,
          Nor by royal halyards stand
          No more I'll ride those swifters down
          With a tarpot in my hand.
          No more I'll cross those royal yards
          Nor furl that flying jib
          No more I'll shift gaff-tops'ls tacks
          On board of the River Lea...CHORUS>I've sailed the Western Ocean
          I've sailed the raging main.
          But I've made it a rule, I won't be a fool
          And go to sea again.
          I'll stay at home in comfort
          And good advice I'll give:
          Don't ever ship as a sailor
          On board of the River Lea...CHORUS"
180,Roast Beef Of Old England,"Written by John Gay in 1735 about the pleasures of the roast beef in old England  and the praises shed upon itWhen mighty roast beef was the Englishmen's food  
        It ennobled our hearts and enriched our  blood
        Our soldiers were brave and our courtiers were  good
Oh!  The roast beef of old  England!  
        For old England's roast beef La la   -  la  la   la  la la -  la  la  la  la la  -   la   la 
la   la la la  la  la   la   la  la  -   la   la   la   la  la -  
        la   la   la  la  la   - la   la    la   la la  -  la  la  la  la  

        Oh!  The roast beef of old  England!  

        For old England's roast beef 
        Our fathers of old were robust and stout
        And kept open house with good cheer all day  long
        Which made their plump tenants rejoice in this  song
Oh!  The roast beef of old  England!  
        For old England's roast beef La la   -  la  la   la  lala -  la  la  la  la la  -   la   la   la   la la 
la  la  la   la   la  la  -   la   la   la   la  la -  la   la   la  la  la   - 
la   la    la   la la  -  la  la  la  la  

        Oh!  The roast beef of old  England!  

        For old England's roast beef 
        In those days if fleets did presume on the main
        They seldom or never returned back again
        As witness the vaunting armada of Spain...
Oh!  The roast beef of old  England!  
        For old England's roast beef La la   -  la  la   la  lala -  la  la  la  la la  -   la   la   la   la la 
la  la  la   la   la  la  -   la   la   la   la  la -  la   la   la  la  la   - 
la   la    la   la la  -  la  la  la  la  

        Oh!  The roast beef of old  England!  

			For old England's roast beef"
181,Rolling Down To Old Maui ,"from the 1859 log of the New Bedford Whaleship 
""Atkins Adams""It's a damned tough life full of toil and strife
          We whale men undergo
          And we don't give a damn when the day is done
          How hard the winds did blow
          For we're homeward bound from the Arctic ground
          With a good ship taut and free
          And we don't give a damn when we drink our rum
          With the girls of Old Maui
          Rolling down to Old Maui me boys
          Rolling down to Old Maui
          We're homeward bound from the Arctic ground
          Rolling down to Old Maui

          Once more we sail with a northerly gale
          Through the ice and wind and rain
          Them native maids them tropical glades
          We soon shall see again
          Six hellish months have passed away
          One the cold Kamchatka Sea
          But now we're bound from the Arctic ground
          Rolling down to Old Maui.
          Rolling down to Old Maui me boys
          Rolling down to Old Maui
          We're homeward bound from the Arctic ground
          Rolling down to Old Maui

          Once more we sail with a northerly gale
          Towards our island home
          Our mainmast sprung our whaling done
          And we ain't go far to roam.
          Our stuns'l bones is carried away
          What care we for that sound
          A living gale is after us
          Thank God we're homeward bound.
          Rolling down to Old Maui me boys
          Rolling down to Old Maui
          We're homeward bound from the Arctic ground
          Rolling down to Old Maui

          How soft the breeze through the island trees
          Now the ice is far astern
          Them native maids them tropical glades
          Is a-waiting our return
          Even now their soft brown eyes look out
          Hoping some fine day to see
          Our baggy sails running 'fore the gales
          Rolling down to Old Maui
          Rolling down to Old Maui me boys
          Rolling down to Old Maui
          We're homeward bound from the Arctic ground
      Rolling down to Old Maui "
182,Roll Alabama Roll,"In eighteen-hundred and sixty-oneRoll, Alabama, roll! This ship's building was begunOh, roll, Alabama, roll! When the Alabama's keel was laidRoll, Alabama, roll! It was laid in the yard of Jonathan Laird  Oh, roll, Alabama, roll! It was laid in the yard of Jonathan Laird Roll, Alabama, roll! It was laid in the town of Birkenhead - Oh, roll, Alabama, roll! At first she was called the Two-Ninety-Two Roll, Alabama, roll! For the merchants of the city of Liverpool Oh, roll, Alabama, roll! Put up the money to build the shipRoll, Alabama, roll! In hopes of driving commerce from the seaOh, roll, Alabama, roll! Down the Mersey ways she rolled then Roll, Alabama, roll! Liverpool fitted her with guns and men Oh, roll, Alabama, roll! Down the Mersey she rolled one dayRoll, Alabama, roll! And across the Western she plowed her wayOh, roll, Alabama, roll! From the Western Isles she sailed forth Roll, Alabama, roll! To destroy the commerce of the NorthOh, roll, Alabama, roll! To fight the North Semmes did employ Roll, Alabama, roll! Every method to kill and destroyOh, roll, Alabama, roll! The Alabama sailed for two whole yearsRoll, Alabama, roll! Took sixty-five ships in her career Oh, roll, Alabama, roll! With British guns, oh, she was stocked Roll, Alabama, roll! She sailed from Fayal; in Cherbourg she dockedOh, roll, Alabama, roll! To Cherbourg port she sailed one dayRoll, Alabama, roll! To take her count of prize moneyOh, roll, Alabama, roll! But off Cherbourg the Kearsarge lay tightRoll, Alabama, roll! With Cap'n Winslow spoilin' for a fightOh, roll, Alabama, roll! The Kearsarge with Winslow was waiting thereRoll, Alabama, roll! And Semmes challenged them to fight at seaOh, roll, Alabama, roll! Many a sailor lad foresaw his doom- Roll, Alabama, roll! When the Kearsarge, it hove in viewOh, roll, Alabama, roll! 'Twas a ball from the forward pivot that dayRoll, Alabama, roll! Shot the Alabama's steerin' gear away - Oh, roll, Alabama, roll! 'Twas outside the three-mile limit they foughtRoll, Alabama, roll! And Semmes escaped on a fine British yacht  Oh, roll, Alabama, roll! On June nineteenth, eighteen sixty-fourRoll, Alabama, roll! They sent the Alabama to the cold ocean floorOh, roll, Alabama, roll! The Kearsarge won the Alabama so brave  Roll, Alabama, roll! Sank to the bottom to a watery graveOh, roll, Alabama, roll! "
183,Roll The Cotton Down,"Oh across the westward I served my time 

        Oh roll the cotton down 

        Oh across the westward I served my time 

        Oh roll the cotton down

        Oh it was in on me of the Blackball line

        Oh roll the cotton down

        Oh it was in on me of the Blackball line  

        Oh roll the cotton down"
184,Roll The Old Chariot Along ,"Oh a drop of Nelson's blood wouldn't  do us any harm 
        Oh a drop of Nelson's blood wouldn't do us any harm
        Oh, a drop of Nelson's blood wouldn't do us any harm 
        And we'll all hang on behind           CHORUS after each verseSo we'll roll the old chariot along and we'll roll the golden chariot along
      So we'll roll the old  chariot along and we'll all hang on behind
        Oh a plate of Irish stew wouldn't do us any harm
        Oh a plate of Irish stew wouldn't do us any harm  
        Oh a plate of Irish stew wouldn't do us any harm 
        And we'll all hang on behindOh a nice fat cook wouldn't do us any  harm 
        Oh a nice fat cook wouldn't do us any harm 
        Oh a nice fat cook wouldn't do us any harm 
        And we'll all hang on behindOh a roll in the clover wouldn't do  us any harm  
        Oh a roll in the clover wouldn't do us any harm
        Oh a roll in the clover wouldn't do us any harm 
        And we'll all hang on behindOh a long spell in jail wouldn't do  us any harm 
        Oh a long spell in jail wouldn't do us any harm
        Oh a long spell in jail wouldn't do us any harm 
        And we'll all hang on behindOh a nice watch below wouldn't do us  any harm 
        Oh a nice watch below wouldn't do us any harm
        Oh a nice watch below wouldn't do us any harm 
        And we'll all hang on behindOh a night with the gals wouldn't do  us any harm 
        Oh a night with the gals wouldn't do us any harm
        Oh a night with the gals wouldn't do us any harm 
        And we'll all hang on behind"
185,Rolling Home,"Up aloft amid the rigging 
        Swiftly blows the loud favoring gale 
        Strong as springtime in its blossom
        Filling out each swelling sail And the waves we leave behind us 
        Seem to murmur as they rise
        We have tarried here to bear you
        To the land you dearly prizeCHORUS after each verse Rolling home rolling home 
        Rolling home across the sea
          Rolling home to dear old England 
        Rolling home dear land to theeFull ten thousand miles behind us
        And a thousand miles before
        Ancient ocean waves to waft us 
        To the well remembered shoreCheer up Jack bright smiles await you 
        From the fairest of the fair 
        And her loving eyes will greet you 
        With kind welcomes everywhere
      Call all hands to man the capstan 
      See the cable run down clear 
      Heave away and with a will boys 
      For old England we will steer And we'll sing in joyful chorus 
        In the watches of the night 
        And we'll sight the shores of England 
        When the grey dawn brings the light"
186,The Roseabella,"Oh we're going on board the Roseabella  
        Oh we're going on board the Roseabella
        We're going on board right down to board
        The saucy Roseabella
          Farewell ye ladies of London town 
          Farewell ye ladies of London town
          We hate to leave but we're going on down 
          To board the Roseabella
          She's a deep water ship with a deep water crew 
          She's a deep water ship with a deep water crew
          She could hug the shore but damned if we do Aboard the Roseabella
          Around Cape Horn where the dolphins play 
          Around Cape Horn where the dolphins play
          Around Cape Horn is a mighty long way 
          Aboard the RoseabellaPretty Nancy is my love true  
        Pretty Nancy is my love true
        She could handle this bully crew 
        Aboard the Roseabella
          Pretty Nancy is my love true 
          Pretty Nancy is my love true
          She wanted to see which man would do 
          Aboard the Roseabella"
187,Round The Bay Of Mexico," Heave away me bully boys

          Way-ay heave awayWhy don't ye make some noise boys

        Round the bay of Mexico.


          Heave away and around goes she

        Way-ay heave away

          

          Six for you and seven for me

        Round the bay of Mexico


          Heave around an' with a will

        Way-ay heave away

          

          If she don't go she'll stay there still

        Round the bay of Mexico. 


          Heave away for she's trimmed light

        Way-ay heave away

          

          Bend you backs if you want to sleep tonight
Round the bay of Mexico  "
188,Round the Corner,"These lyrics came from ""Songs of American Sailormen"" by Joanna Colcord Oh, round the corner we will go,
                        Round the corner, Sally!

                        Oh, round the corner we will go,
                        Round the corner, Sally!


                        To Madam Gashee's we all will go,
                        Round the corner, Sally!

                        To Madam Gashee's we all will go,
                        Round the corner, Sally!


                        The Mademoiselles you all do know,
                        Round the corner, Sally!

                        The Mademoiselles you all do know,
                        Round the corner, Sally!

Oh, I wish I was at Madam Gashee's
        Round the corner, Sally!
Oh, I wish I was at Madam Gashee's
        Round the corner, Sally!

        It's there we'll sit and take our ease,
Round the corner, Sally!
It's there we'll sit and take our ease,
		  Round the corner, Sally!"
189,Sailing Sailing ,"Ya heave ho my lads 
          
          The wind blows  free

          A pleasant gale 
        Is on our lee
          And soon across 
          The ocean clear 

          Our gallant barque 
        Shall bravely  steer

But ere we part from 
          Freedom's shore  tonight

          A song we'll sing from 
        Home and  beauty bright
          Then here's to the sailor
        And here's to the soldier too 
Hearts will beat for him 
        Upon the waters blue

          Sailing, sailing, 
          Over the bounding  Main
For many a stormy wind shall blow 

          Ere Jack comes home again 

Sailing sailing 
          Over the bounding  Main
For many a stormy wind shall blow 
Ere Jack comes home again"
190,Sailors Alphabet,"A is the anchor that holds a bold  shipB is the bowsprit that often does dipC is the capstan on which we do wind  andD is the davits on which the jolly  boat hangs                       CHORUS Oh hi derry hey derry ho derry down  Give sailors their grog and there's nothing goes wrongSo merry so merry so merry are we  No matter who's laughing at sailors at seaE is the ensign the red white and  blueF is the fo'c'sle holds the ship's  crewG is the gangway on which the mate  takes his standH is the hawser that seldom does  strand  - CHORUSI is the irons where the stunsu'l  boom sitsJ is the jib-boom that often does dipK are the keelsons of which you've  told and L are the lanyards that always will  hold - CHORUS
          M is the main mast, so stout and so strongN is the north point that never  points wrongO are the orders of which we must  beware and P are the pumps that cause sailors to  swear -  CHORUS
          Q is the quadrant, the sun for to takeR is the rigging that always does  shakeS is the starboard side of our bold  ship and T are the topmasts that often do  split - CHORUS
          U is the ugliest old Captain of allV are the vapors that come with the  squallW is the windlass on which we do  wind, and X, Y, and Z, well, I can't put in  rhyme - CHORUS"
191,Sailors Farewell Hymn,"It's our time to go now

        Haul away your anchor          

        Haul  your anchor

        It's our sailing time 

        Get some sail upon her

        Haul away your halyards      

        Haul away  your hanyards

        It's our sailing timeGet her on her course now
Haul away your fore sheet 
haul away  your fore sheet

        It's our sailing time

        Waves are rolling underHaul away down channel 
        

        Haul  away down channel

        On the evening tide

        When my days are over

        Haul away for heaven 
        

        Haul away for  heaven

        God be by my side
        It's our time to go now 

        Haul away your anchor

        Haul away  your anchor

It's our sailing time"
192,Sally Brown,"Sing responses in each verse - ""Way Hay Sally Brown"" and ""Spend my money on Sally Brown"" Oh, Sally Brown, of New York City 

Way, hay roll and go

Oh Sally Brown you're very pretty
Spend my money on Sally Brown 
          Oh Sally Brown's a bright mulatto...
She drinks Rum and chews tobacco...


        Oh! Sally Brown's a Creole lady...

        She's the mother of a yellow baby...       Seven long years I courted Sally...
Sweetest girl in all the valley...

Seven long years and she wouldn't marry...
And I no longer cared to tarry... 
          So I courted Sal her only daughter...
For her I sail upon the water...

          Sally's teeth are white and pearly...
Her eyes are blue her hair is curly...
        Now my troubles now are over...
Sally's married to a dirty soldier...   "
193,Santa Ana or The Plains of Mexico,Oh! Santa Anna fought for fame Hooray Santa Anna!He fought for fame and gained his nameAlong the plains of MexicoGeneral Taylor gained the dayHooray! Santa Anna!And Santa Anna ran awayAlong The Plains of Mexico
194,Saturday Night At Sea,"Forebitter from the log of the Ship Samuel Robertson dated 6/20/1845G C D           
      A sailor  loves a gallant ship and shipmates bold and free    G C D  G       
		   And ever welcomes with delight, Saturday  night at seaG D             
        Saturday night at sea my boys Saturday  night at sea.
        G C D G     
        Let  every gal and sailor sing, Saturday night at sea
G C  D         
        One hour each week was  snatched from care as through the world we roam

        G C D G    
        To think of dear  friends far away and all the joys of homeG  D            
        Saturday  night at sea my boys Saturday night at sea
        G C D G   
        Let  winds blow high or low we’ll sing Saturday night at sea

          G C  D        
        We’ll think of those bright beings  who bedeck with joy our lives

        G C D G  
        And  raise to heaven a prayer to bless our sweethearts and our wivesG  D          
        Saturday night at sea my  boys, Saturday night at sea
        G C D D  
        In storm or calm in life we’ll  sing Saturday night at sea"
195,The Saucy Arethusa,"Come all ye jolly sailors bold        Whose hearts are cast in honour's mould
          While English glory I unfold          Hurrah for the Arethusa

          She is a frigate tight and brave 
          As ever stemmed the dashing wave
          Her men are staunch to their favorite launch
          And when the foe shall meet our fire          Sooner than strike we'll all expire
          On board of the Arethusa

          'Twas with the spring fleet she went out 
          The English Channel to cruise about
          When four French sail in show so stout          Bore down on the Arethusa

          The famed Belle Poole straight a head did lie 
          The Arethusa seemed to fly
          Not a sheet or a tack or a brace did she slack          
        Though the Frenchmen laughed and thought it stuff
          But they knew not the handful of men how tough
          On board of the Arethusa.

          On deck five hundred men did dance          The stoutest they could find in France
          We with two hundred did advance          On board of the Arethusa.

          Our captain hailed the Frenchman Ho 
          The Frenchmen then cried out Hallo
          Bear down d'ya see to our Admiral's lee          No no says the Frenchman that can't be
          Then I must lug you along with me          Says the saucy Arethusa.

          The fight was off the Frenchman's land          We forced them back upon their strand
          For we fought till not a stick would stand 
          Of the gallant Arethusa

          And now we've driven the foe ashore          Never to fight with Britons more
          Let each fill a glass to his favorite lass          A health to the captain and officers true
          And all that belong to the jovial crew          On board of the Arethusa      "
196,The Saucy Sailor Boy ,"He was a saucy sailor boy who'd come from afar
      To ask a maid to be the bride of a poor Jack tar

      The maiden a poor fisher girl
stood close by his side
      With scornful look she answered
thus I'll not be your bride

      You're mad to think I'd marry you 
      too ragged you are
      Be gone you saucy sailor boy
be gone you Jack tar

      I've money in my pocket love and
bright gold in store
      These clothes of mine are all in rags 
      but coin can buy more

      Though black my hands my 
      gold is clean so I'll sail afar
      A fairer maid than you I ween 
      will wed this Jack tar

      Stay Stay you saucy sailor boy do not sail afar
      I love you and will marry you you silly Jack tar

      'Twas but to tease I answered so
I thought you could guess
      That when a maiden answers no
she always means yes

      Be gone you pretty fisher girl too artful are you
      So spoke the saucy sailor boy 
	 gone was her Jack tar "
197,Serafina,"In Callao there lives a gal whose  name is - 
        Serafina Serafina Serafina She sleeps all day and works all  night on the old Callao Marina -  
        Serafina Oh, Serafina She's the queen, me boys, of all the  gals that live in the ole' Casino -  
        Serafina! Serafina! She used to kiss for monkey nuts but  now she works for vino -  
        Serafina Oh, Serafina At robbing silly sailors, boys, No  gal was ever keener  -
Serafina Serafina She'll make you pay right through the  nose, that lovely - 
        Serafina Serafina Oh, SerafinaShe'll guzzle pisco, beer and gin, on  rum her mum did wean her - 
        Serafina Serafina She smokes just like a chimney stack  on a P.S.N.C steamer -  
        Serafina Oh, Serafina Serafina's got no shoes I been ashore  and seen her 
        Serafina! Serafina! She's got no time to put them on that  hard-worked - 
        Serafina. Serafina Oh, Serafina When I was young and in me prime, I  first met - 
        Serafina Serafina Serafina In Callao we saw the sights and then  went up to Lima - 
        Serafina Oh, Serafina But the finest sight I ever saw was  little -  
        Serafina, Serafina SerafinaBut the very next day as we sailed  away, I wished I'd never been there - 
Serafina Oh, SerafinaFor I was skint, me clothes was gone,  and so was 
        Serafina -  Serafina! Serafina! She'd done me brown, she'd sunk me  down, that dirty she-hyena -  
        Serafina Oh, SerafinaI used to love a little girl whose  name was  - 
        Serafina Serafina Serafina ut she's gone off with a Dago man who  plays a concertina.  - 
          
        Serafina Oh, Serafina"
198,The Sheffield Apprentice ,"I was brought up in Sheffield          But not of high degree
          My parents doted on me,          They had no child but me
          I roamed about for pleasure          Where'er my fancy led
          Till I was bound apprentice          Then all my joys were fled

          I did not like my master          He did not use me well
          I made a resolution          Not long with him to dwell
          A wealthy rich young lady          From London met me there
          And offered me great wages          To serve her for a year

          I had not been in London          Scarce one month two or three
          Before my honoured mistress 
          Grew very fond of me
          She said I've gold I've silver          I've houses and I've land
          If you will marry me          They shall be at your command

          0 no dear honoured mistress          I cannot wed you now
          For I have lately promised          Likewise a solemn vow
          To wed with dearest Polly          Your handsome chambermaid
          Excuse me honoured mistress          She has my heart betrayed

          She flew into a passion          And turned away from me
          Resolved within herself          She would be revenged on me
          Her gold ring from her finger          As she was passing by
          She slipped it in my pocket          And for it I must die

          For that before the justice          The justice I was brought
          And there before the justice          I answered for my fault
          Long time I pleaded innocent          But that was all in vain
          She swore so false against me          That I was sent to gaol

          On the day of execution          All on that fatal day
          I prayed the people round me          0 pray come pity me
          Don't laugh at my downfall          For I bid this world adieu
          Farewell my dearest Polly          I died for love of you "
199,Shenandoah,"This song is available as a recording to download or buy a cd from our Sea Shanty Store- See the chords at bottom of the page 
          Oh Shenandoah I long to hear you 
          A------way you rolling river  
          Oh Shenandoah I long to hear you
               
          A way I’m bound a way ‘cross the wide Missouri      
          Oh Shenandoah I love your daughter 
          A-----way you rolling river       
          Oh Shenandoah I love your daughter
              
          Away I’m bound a way ‘cross the wide Missouri       
          ‘Tis seven long years since last I  saw you 
          A---way you rolling river      
          ‘Tis seven long years since last I  saw you 

          Away I’m bound away ‘cross the wide Missouri        
          Oh Shenandoah I love your daughter 
          A---way you rolling river  
               
          Oh Shenandoah I’ll come to claim her  

          Away I’m bound away ‘cross the wide Missouri------------------
          CHORDSOh (D) Shenandoah I long to (G)hear(D)  you  a  (G) way you rolling (D)riverOh (G)shenandoah I(F#m) long to (Em)hear (D)you   a (Bm)way I'm bound (A)away'Cross the (D)wide Miss(A)ou(D)ri                "
200,The Ship That Never Returned,"
          A D A E7 
      ‘Twas a summers day and the waves were  rippled by a soft and gentle breeze 
      A D A E7 A
      When a ship set sail with a cargo ladened  for a port beyond the sea
      A D
          There were fond farewells, loving  remonstrations
          A E7
      by the ones who were most concernedA D A E7 A
          Though they little knew ‘twas the fatal  voyage of the Ship That Never Returned
          A D A E7
          Did she ever return, no she never returned  and her fate is still unlearned
          A D
          Though for years and years there were fond  hearts watching for the
          A E7 A
          Ship That Never ReturnedA D A E7
          Said the feeble lad to his anxious mother  I must cross the deep blue sea
          A D A E7 A
          For they say perchance in some foreign  climate there is help and strength for me
          A D
          ‘Twas a gleam of hope in the midst of  danger and her
          A E7
          Heart for her youngest yearned
          A D
          But she sent him forth with a smile and a  blessing on the
          A E7 A
          Ship That Never Returned
          A D A E7
          Only one more trip"" said a gallant  seaman as he kissed his weeping wife
          A D A E7 A
          Only one more bag of the gold and treasure  and ‘twill last us all though life
          A D A E7
          Then we’ll settle down in our cozy  cottage and enjoy the rest we’ve earned
          A D A E7 A
          But alas poor man he sailed commander of  the Ship That Never Returned          A D A E7
          Did she ever return no she never returned  and her fate is yet unlearned
          A D
          Though for years and years there were fond  hearts watching for the
A E7 A
          Ship That Never Returned  





(adsbygoogle = window.adsbygoogle || []).push({});


"
201,Shoals of Herring,"With our nets and gear we’re faringOver the wild and wasteful ocean It’s there on the deep that we harvest and   reap our bread As we hunt the bonny shoals of   herring
          It was on a fine and a pleasant day Out of Yarmouth harbour I was faring As a cabin boy on a sailing lugger For to go and hunt the shoals of   herring
          Now the work was hard and the hours were   long And the treatment sure it took some bearing Her was little kindness and the kicks were   many As we hunted for the shoals of   herring
          Oh we fished the Swarth and the Dogger   Bank I was cook and I’d a quarter-sharing And I used to sleep standing on me feet And I’d dream about the shoals of   herring
          Oh! We left the home grounds in the month   of June And for canny Shiels we soon were bearing With a hundred cran of the silver darling That we’d taken from the shoals of   herring
          Now you’re up on deck you’re a fisherman You can swear and show a manly bearing Take your turn on watch with the other   fellows While you’re searching for shoals of   herring
          In the stormy seas and the living gale Just to earn your daily bread you’re daring From the Dover Straits to the Faeroe Islands As you’re following the shoals of   herring
          Oh I earned my keep and I paid me way And I earned the gear that I was wearing Sailed a million miles, caught ten million   fishes We were sailing after shoals of   herring"
202,Show Me The Way To Go Home ,"G
                        Show me the way to go home
                        C                                         G
                        I’m tired an I want to go to   bed

                        I had a little drink about an hour ago 
                                  D
                        And it   went right to my head

                        G
                        Where ever I may roam
                            C                     G
                        On land or sea or foam

                        You will always hear   me singing this song 
                        D                                  G
                        Show me the   way to go home
"
203,Sir Richard Grenvilles Farewell,"Who seeks the way   to win renown, or flies with wings of his desire

          Who seeks to wear the   laureate crown, or hath the mind that would aspire:

          Let him his native soil   eschew, let him go range and seek anew.


          Each haughty heart is well   content with every chance that shall betide;

          No hap can hinder his intent he   steadfast stands, though fortune slide.

          The sun, quoth he, doth shine as well   abroad as erst where I did dwell.


          In change of streams each fish can live   each fowl content with every air;

          Each haughty heart remaineth still and not   be drowned in deep despair:
Wherefore I judge all lands alike to haughty   hearts who fortune seek.


          To pass the seas some think a toil some think it   strange abroad to roam;
Some think it a grief to leave their soil their   parents, kinfolks, and their home.
Think so who list, I like it not I must   abroad to try my lot.


          Who lists at home at cart to drudge and cark and   care for worldly trash,
With buckled shoes let him go trudge instead of lance   or whip to slash:
A mind that base his kind will show of carrion sweet to   feed a crow.

If Jason of that mind had been the Grecians when they came   to Troy
Had never so the Trojans foiled nor never put them to such   annoy:
Wherefore who lust may live at home to purchase fame I will go   roam."
204,Skye Boat Song,"Speed bonnie boat like a bird on the   wing
          Onward the sailors cry
          Carry the lad that's born to be king
          Over   the sea to SkyeLoud the winds howl, loud the waves   roar
        Thunder clouds rend the air
        Baffled our foe's stand on the   shore
        Follow they will not dareThough the waves leap soft shall ye   sleep
        Ocean's a royal bed
        Rocked in the deep Flora will keep
        Watch by   your weary headMany's the lad fought on that   day
        Well the claymore could wield
        When the night came silently lay
        Dead   on Culloden's fieldBurned are our homes, exile and   death
        Scatter the loyal men
        Yet e'er the sword cool in the   sheath
        Charlie will come   again.
        ..........................
        The   chords In the key of  G majorVERSES
        Em Em Am Am       Em C C C     
        Em Em Am Am     Em C Am DCHORUS:
        G Em D D     G   C G D     G Em D D     G C G G"
205,Sloop John B,"We came on the sloop John B 
        My grandfather   and me 

        'Round Nas-sau town we did roam. Drinking all night, Had many a fight.

        Oh I feel so broke up  I wanna go   home.CHORUSSo hoist up the John B. sails, 

And   scrub down all of the rails

        Oh Captain please come aboard 

        And sail   me back home
The sloop John B. 
          Will sail the   sea, for sure

          Next time without me
          I wanna go   home
          The first mate he got drunk, 
          He   broke open my trunk

          Poor seasick me all over the foam,

        Oceans are grand, 
        Just give me the land

        I feel so broke up, 
          I wanna go home.   CHORUS
Our cook he got the fits
        He ate up   all of my grits

        Into the soup he put his comb 

        A   terrible trip on a terrible ship, oh yea

        I feel so broke up,
        I wanna go home  CHORUS"
206,Song of the Fishes,"Come all you bold fishermen listen to   me
          While I sing to you a song of the sea CHORUS after each   verse...
 Then blow ye winds westerly, westerly   blow
          We're bound to the southward, so steady we   goFirst comes the blue-fish a-wagging his   tail, 
          He come up on the deck and yells all hands make sail Next comes the eels with their nimble   tails
          They jumped up aloft and loosed all the sailsNext come the herrings with their little   tails 
          The manned sheets and halyards and set all the sailsNext comes the porpoise with his short   snout
          He jumps on the bridge and yells ready aboutNext comes the swordfish the scourge of the   sea
          The order he gives is Helm's a leeThen comes the turbot as red as a beet
          He   shouts from the bridge stick out that foresheetHaving accomplished these wonderful   feats
          The blackfish sings out next to rise tacks and sheetNext comes the whale the largest of   all
          Singing out from the bridge haul taut mainsail haulThen comes the mackerel with his striped   back
          He flopped on the bridge and yelled board the main tack

          Next   comes the sprat the smallest of all
          He sings out: haul well taut let go and   haulThen comes the catfish with his chuckle   head
          Out in the main chains for a heave of the leadNext comes the flounder quite fresh from the   ground
          Crying damn your eyes chucklehead mind where you soundAlong came a dolphin flapping his tail
          He   yelled to the boatswain to reef the foresailAlong came the shark with his three rows of   teeth
          He flops on the foreyard and takes a snug reefUp jumps the fisherman stalwart and   grim
          And with his big net he scooped them all in"
207,South Australia,"  Capstan shanty  In South Australia I was born  To me heave away, haul away In South Australia round Cape Horn CHORUS after each verse: We're bound for South Australia haul away you rolling kings To me heave away, haul away haul away, you'll hear me sing We're bound for South Australia As I walked out one morning fair To me heave away, haul away 'Twas there I met Miss Nancy Blair I shook her up and I shook her down To me heave away, haul away I shook her round and round the town  

        I run her all night and I run her all day To me heave away, haul away And I run her until we sailed away There ain't but one thing grieves me mind   To me heave away, haul away To leave Miss Nancy Blair behind  And as we wallop around Cape Horn  To me heave away, haul away You'll wish to God you'd never been born    In South Australia my native land To me heave away, haul away  Full of rocks and thieves and fleas and sand I wish I was on Australia's strand  To me heave away, haul away With a bottle of whiskey in my hand"
208,Spanish Ladies - Roger Chartier Version ,"You can hear a sample of this song with the device in the Sea Shanty Store.
You can buy a download and hear it in full in just a few moments.
This song is by Roger Chartier on the Sailor Songs CD
This is a Yankee version Rewritten by Roger Chartier 
Adapted from a British Navy Homecoming shanty used at the capstain.Farewell and adieu to you fair Spanish ladies 
        Farewell and adieu to you ladies of   Spain

        For we’ve received orders to sail to   New Bedford
        Nantucket to the Vinyard is just a few   leagues
 CHORUS
          We’ll rant and we’ll roar like true   Yankee sailors

          We’ll rant and we’ll rave across the   salt sea

          Till we strike soundings in the harbor   of New Bedford

          1 Nantucket to home is just   a few leagues

          2 Great Point to home is just a few   leagues

          3 the Vinyard to home is just a few   leagues

          4 Woods Hole to home is just a few   leagues

          5 West Island to home is just a few   leagues

We hove our ship to   with the wind at the sou’west boys
          We hove our ship to for to take   soundings clear

          In fifty five fathoms with a fine sandy   bottom
          We filled main tops’l up channel did   steer 

          CHORUS          The first land we made was a place   called Nantucket
        Martha’s Vinyard Woods Hole then down   Buzzards Bay

        We sailed then by Marion Mattapoisett   and Fairhaven
        Then bore straight away for New Bedford   hooray…..

        CHORUS          Now the Captain called out for our   grand ship to anchor
        We clewed up our tops’ls stuck out   tacks and sheets

        We stood by our stoppers, we brailed in   our spankers
        And anchored ahead of the noblest of   fleets…..

        CHORUS

        Let every man here drink up his full   bumper
        Let every man here drink up his full   bowl

        And let us be jolly and drown   melancholy
        And drink a health to each jovial and   true hearted soul…..

        CHORUS "
209,Stand To Your Guns,"Stand to your guns my hearts of oak 

        let   not a word on board be spokeVictory soon will crown the joke 

        be   silent and be readyRam home your guns and sponge them 

        well   let us be sure the balls will tellThe cannon's roar shall sound their   knell

be steady, boys be steadyNot yet, nor yet, nor yet reserve your   fire  - 

I do desire "" fire""
Now the elements do rattle the Gods

amazed behold the battle A broadside my boys see 

        the blood in   purple tideTrickle down her battered side 

        winged   with fate the bullets flyConquer boys or bravely die 

        hurl   destruction on your foesShe sinks Huzza! to the bottom 

        to the   bottom down she goes"
